stock_code,trade_date,open,high,low,close,volume
1103,2026-09-04,13.25,13.300000190734863,13.199999809265137,13.300000190734863,212327
1102,2026-09-04,35.20000076293945,35.25,34.75,35.0,3621478
1101,2026-09-04,24.600000381469727,24.649999618530273,24.350000381469727,24.5,14762200
1104,2026-09-04,27.799999237060547,27.799999237060547,27.450000762939453,27.649999618530273,565676
1109,2026-09-04,13.5,13.550000190734863,13.449999809265137,13.550000190734863,75182
1110,2026-09-04,16.0,16.299999237060547,16.0,16.25,159774
1201,2026-09-04,12.149999618530273,12.25,12.100000381469727,12.25,431297
1108,2026-09-04,11.600000381469727,11.649999618530273,11.5,11.649999618530273,414879
1203,2026-09-04,43.650001525878906,45.349998474121094,43.650001525878906,44.70000076293945,25039
1215,2026-09-04,110.0,110.5,108.5,110.5,344621
1210,2026-09-04,51.900001525878906,52.29999923706055,51.70000076293945,52.29999923706055,819285
1216,2026-09-04,75.80000305175781,75.80000305175781,75.0999984741211,75.69999694824219,5154237
1218,2026-09-04,14.449999809265137,14.5,14.350000381469727,14.5,702220
1219,2026-09-04,11.5,11.600000381469727,11.449999809265137,11.600000381469727,114715
1217,2026-09-04,9.960000038146973,9.970000267028809,9.930000305175781,9.970000267028809,343401
1220,2026-09-04,10.699999809265137,10.75,10.699999809265137,10.75,38042
1225,2026-09-04,24.850000381469727,25.299999237060547,24.850000381469727,25.0,196682
1227,2026-09-04,28.649999618530273,28.649999618530273,28.450000762939453,28.549999237060547,363972
1229,2026-09-04,42.099998474121094,42.099998474121094,41.599998474121094,41.95000076293945,1033110
1231,2026-09-04,80.19999694824219,80.5999984741211,79.9000015258789,80.30000305175781,255959
1232,2026-09-04,155.5,157.5,155.5,157.0,90754
1233,2026-09-04,28.5,28.5,28.0,28.049999237060547,13161
1234,2026-09-04,33.29999923706055,33.45000076293945,33.150001525878906,33.45000076293945,73072
1235,2026-09-04,37.5,38.599998474121094,37.5,38.04999923706055,11500
1236,2026-09-04,25.950000762939453,26.149999618530273,25.950000762939453,26.100000381469727,83677
1301,2026-09-04,66.5,66.9000015258789,64.0999984741211,65.9000015258789,24117410
